-2.8084024,-5.9402677,2.4258601
-2.7647979,-5.7445325,2.5246690
-2.7086108,-5.5535023,2.6280969
-2.6407011,-5.3654658,2.7300289
-2.5623741,-5.1813682,2.8303412
-2.4748360,-5.0020246,2.9263925
-2.3784102,-4.8267825,3.0201451
-2.2740142,-4.6564796,3.1085128
-2.1618527,-4.4909252,3.1913134
-2.0426626,-4.3309110,3.2702993
-1.9160053,-4.1758031,3.3379860
-1.7828960,-4.0269082,3.4005160
-1.6432527,-3.8842285,3.4539576
-1.4967024,-3.7476660,3.4965410
-1.3448328,-3.6187626,3.5145942
-1.1864648,-3.4966704,3.4468379
-1.0222275,-3.3824293,3.3745424
-0.8531810,-3.2772734,3.2998707
-0.6782550,-3.1811021,3.2241129
-0.4981804,-3.0949485,3.1461909
-0.3139340,-3.0199047,3.0995151
